feature,DMR,pvalue,odds_ratio,effect_size,fdr,-log10(FDR),log2(odds_ratio),exposure,condition
H3K27ac_Monocyte,MRSA_MRSA_eDMR_B-Mem,1.0641079094227392e-19,0.47065057561201445,0.028169180219721892,4.823824969468027e-19,18.316608458781104,-1.087271735514863,MRSA,MRSA
H3K27ac_Monocyte,MRSA_Ctrl_eDMR_B-Mem,0.013679845757029139,0.7504751681184749,0.0077412923168725415,0.019530145859977102,1.7092945131920925,-0.414123758451146,MRSA,Ctrl
H3K27ac_Monocyte,MRSA_Ctrl_eDMR_B-Naive,0.0001777238533284688,0.6556570752485609,0.011755932836745059,0.0003139234418605664,3.503176252663878,-0.6089866477196823,MRSA,Ctrl
H3K27ac_Monocyte,MRSA_MSSA_eDMR_B-Naive,1.3607508761498349e-05,0.5879812593570923,0.013649830691042057,2.6704192513579426e-05,4.573420549774929,-0.7661579219064286,MRSA,MSSA
H3K27ac_Monocyte,MRSA_MRSA_eDMR_B-Naive,1.959886505642557e-12,0.46391208065341005,0.021999754469951293,6.181567579414329e-12,11.208901378509628,-1.1080766792410348,MRSA,MRSA
H3K27ac_Monocyte,MRSA_Ctrl_eDMR_Monocyte,2.7550279257542286e-238,2.9536804636804903,0.10118588694761003,2.9430885276426694e-236,100.0,1.5625137602941928,MRSA,Ctrl
H3K27ac_Monocyte,MRSA_MSSA_eDMR_Monocyte,1.1915009075431334e-20,0.5636664002496333,0.028580651155256365,5.576224247301865e-20,19.25365976944959,-0.8270865228631896,MRSA,MSSA
H3K27ac_Monocyte,MRSA_MRSA_eDMR_Monocyte,6.600129565364508e-16,0.49320541336049417,0.025117042515738767,2.502647824823134e-15,14.601600260458477,-1.0197394602206584,MRSA,MRSA
H3K27ac_Monocyte,MRSA_Ctrl_eDMR_NK-cell1,1.5899513534433423e-29,0.3500942880297094,0.03499657314251582,1.032103163912891e-28,27.986276890616892,-1.514184571248442,MRSA,Ctrl
H3K27ac_Monocyte,MRSA_MRSA_eDMR_NK-cell1,0.0030179153952667147,0.6612016821428397,0.009326936661493118,0.004679721127276945,2.329780026518476,-0.5968376999364371,MRSA,MRSA
H3K27ac_Monocyte,MRSA_MSSA_eDMR_NK-cell1,1.0540465722886159e-32,2.405147336535865,0.037412753394647044,7.555922474436555e-32,31.121712506692123,1.2661252745270677,MRSA,MSSA
H3K27ac_Monocyte,MRSA_Ctrl_eDMR_NK-cell2,1.636482697970194e-06,0.5806834166339188,0.015023243814532378,3.495620942327987e-06,5.456475667450856,-0.7841762612628597,MRSA,Ctrl
H3K27ac_Monocyte,MRSA_MSSA_eDMR_NK-cell2,5.480585071742607e-23,0.49362775663802133,0.03044734944925818,2.839387985507978e-22,21.546775259657167,-1.0185045755253177,MRSA,MSSA
H3K27ac_Monocyte,MRSA_MRSA_eDMR_NK-cell2,5.268114054477562e-15,0.4540776076556758,0.024396545841517386,1.9204386100669688e-14,13.716599571203982,-1.1389892013108638,MRSA,MRSA
